age_days,has_insolvency_history,has_charges,has_been_liquidated,office_in_dispute,undeliverable_address,officer_count,officer_turnover_rate,filing_count,charge_count,outstanding_charges,charge_satisfaction_rate,psc_count,corporate_psc_count,dissolved,sic_missing,company_type_llp,company_type_ltd,company_type_oversea-company,company_type_private-limited-guarant-nsc,company_type_private-limited-guarant-nsc-limited-exemption,company_type_private-unlimited,sic_sector_Construction/Transport,sic_sector_Finance/Insurance,sic_sector_Manufacturing,sic_sector_Other Services,sic_sector_Public/Education/Health,sic_sector_Real Estate/Business,sic_sector_Retail/Trade,sic_sector_Unknown,region_clean_County Armagh,region_clean_County Down,region_clean_County Fermanagh,region_clean_County Londonderry,region_clean_County Tyrone,region_clean_England Other,region_clean_International,region_clean_London/SE England,region_clean_Other,region_clean_Scotland,region_clean_Unknown/NI,region_clean_Wales
5560,0,0,0,0,1,0,0.0,10,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5582,0,0,0,0,1,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5560,0,0,0,0,1,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5510,0,0,0,0,1,0,0.0,4,0,0,0.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5530,0,0,0,0,1,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5511,0,0,0,0,1,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5511,0,0,0,0,1,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5541,0,0,0,0,1,0,0.0,11,0,0,0.0,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5582,0,0,0,0,1,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5567,0,0,0,0,1,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
470,0,0,0,0,0,1,0.0,5,0,0,0.0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2223,0,0,0,0,0,2,0.5,17,0,0,0.0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
335,0,0,0,0,0,1,0.0,5,0,0,0.0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2262,0,0,0,0,0,1,0.0,8,0,0,0.0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
775,0,0,0,0,0,1,0.0,9,0,0,0.0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3773,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3327,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3258,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3256,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3011,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3773,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3671,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3213,0,0,0,0,0,0,0.0,5,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3314,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3235,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3187,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3182,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2978,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3315,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3269,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3116,0,0,0,0,0,0,0.0,5,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3220,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3614,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3545,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3517,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3340,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3332,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3327,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3327,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3269,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3188,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3147,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3136,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3332,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3773,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3613,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3388,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3299,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3241,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3188,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3186,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2993,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3186,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3147,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3118,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3091,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3642,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3490,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3455,0,0,0,0,0,0,0.0,7,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3269,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3220,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3241,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3234,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3234,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2984,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3200,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3182,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3153,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3104,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2978,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3042,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3011,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3201,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2347,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3189,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3187,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3067,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2965,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2137,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2950,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2074,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1983,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3187,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3195,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3192,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2888,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2783,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2733,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2285,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3189,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3020,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3195,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3195,0,0,0,0,0,0,0.0,5,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2970,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2969,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3011,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2919,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2888,0,0,0,0,0,0,0.0,4,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2467,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2984,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2984,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2969,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2591,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3189,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8259,1,1,0,0,0,35,0.857,100,1,0,1.0,0,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6467,1,1,1,0,0,7,0.714,49,5,3,0.4,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6271,0,1,0,0,0,7,0.429,55,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7935,0,0,0,0,0,10,0.1,64,0,0,0.0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7439,0,1,0,0,0,12,0.75,78,1,1,0.0,1,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5957,1,0,1,0,0,100,0.67,100,0,0,0.0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8735,1,0,0,0,0,17,0.824,98,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5725,1,1,1,0,0,4,0.75,54,2,1,0.5,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6784,0,1,0,0,0,6,0.667,72,14,13,0.071,1,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7964,0,1,0,0,0,5,0.4,65,4,4,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7138,1,1,1,0,0,3,0.0,48,7,5,0.286,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7615,0,0,0,0,0,6,0.0,53,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5648,1,1,1,0,0,9,0.778,43,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7906,0,0,0,0,0,9,0.667,65,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5418,0,0,0,0,0,4,0.5,42,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6186,0,1,0,0,0,7,0.286,100,38,0,1.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5867,1,1,1,0,0,3,0.0,88,26,26,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6161,1,1,1,0,0,4,0.25,72,10,8,0.2,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6831,0,1,0,0,0,9,0.889,100,52,37,0.288,1,1,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7659,0,1,0,0,0,3,0.0,56,1,1,0.0,3,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6360,0,0,0,0,0,3,0.0,42,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7635,0,0,0,0,0,5,0.6,61,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6467,0,1,0,0,0,11,0.818,95,9,0,1.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5622,1,1,1,0,0,4,0.75,41,1,1,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5613,1,1,1,0,0,5,0.4,46,1,1,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5239,0,1,0,0,0,4,0.75,77,12,8,0.333,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6743,1,0,1,0,0,5,0.6,58,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6886,0,0,0,0,0,25,0.8,91,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5516,0,0,0,0,0,2,0.5,43,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5930,0,1,0,0,0,10,0.6,77,2,0,1.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5627,1,0,1,0,0,2,0.0,24,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5849,0,1,0,0,0,4,0.75,55,2,1,0.5,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5609,0,0,0,0,0,4,0.25,41,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6987,0,0,0,0,0,8,0.5,66,0,0,0.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5525,0,1,0,0,0,4,0.25,48,2,2,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5818,0,0,0,0,0,6,0.5,47,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5774,1,1,1,0,0,3,1.0,61,8,5,0.375,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8781,1,1,1,0,0,3,1.0,95,11,11,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7502,0,0,0,0,0,45,0.844,100,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5926,1,1,1,0,0,5,0.8,34,7,7,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5548,0,0,0,0,0,3,0.0,39,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6066,1,1,0,0,0,4,0.25,48,8,5,0.375,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
